Year,DOY,NEE_F,GPP_F,RE_F,ET,TA_F_1_1_1,P,VPD_F_1_1_1,SW_IN_F,PPFD_IN,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_1_5_1,WP_1,WP_2,WP_3,WP_4,WP_5
2020,21,0.000576183,0.009040474,0.009616655,NA,1.9658345,2.794,1.789596618,89.96540353,237.1303482,12.24294118,13.65941176,12.03529412,6.869352941,1.540647059,-0.170044964,0,-0.201984327,-1.257932412,-4.122833499
2020,22,0.025137836,-0.014574915,0.010562917,0.694730178,2.692044565,4.826,1.658813771,447.7749824,961.2321976,13.45941176,13.96235294,12.04117647,6.864882353,1.367294118,-0.004151261,0,-0.201072719,-1.259249452,-4.347546355
2020,23,-0.013958368,0.025570969,0.011612605,0.211313124,4.445321359,0,1.187475231,415.5559824,886.0963176,17.27235294,16.96470588,12.81294118,6.852764706,1.332352941,0,0,-0.084778677,-1.262756422,-4.394688968
2020,24,-0.00874572,0.019520726,0.010775005,0.208951098,3.498597076,0,1.620810914,337.9863076,712.0760965,16.92176471,16.63764706,13.28235294,6.941764706,1.344882353,0,0,-0.017425406,-1.238391322,-4.377246263
2020,25,-0.008663582,0.019947096,0.011283514,0.51644232,4.451585235,0,1.560431659,432.9551824,910.8648871,16.52647059,16.36764706,13.31882353,6.909764706,1.352411765,0,0,-0.012296237,-1.246945889,-4.366590137
2020,26,-0.019643517,0.030657839,0.011014319,0.387011054,4.301498571,0,1.332829895,419.2027894,890.8618024,16.70470588,16.51235294,13.38470588,6.928411765,1.350294118,0,0,-0.003259609,-1.241837528,-4.369357531
2020,27,-0.021319981,0.032596437,0.011276458,1.304103024,4.454156424,0,2.880584019,427.8825129,886.5935671,18.38764706,17.7,13.47941176,6.982941176,1.381058824,0,0,-0.000767066,-1.227049733,-4.326651105
2020,28,-0.017096676,0.028237399,0.011140722,0.71192312,2.831943071,0,2.829513438,436.9836118,895.9175271,18.39882353,17.82176471,14.39411765,7.028470588,1.367882353,0,0,0,-1.214740434,-4.344178429
2020,29,-0.020672486,0.033837121,0.013164631,0.736894366,4.105078729,0,2.593491104,420.6914176,873.2745388,18.21529412,17.71882353,14.39764706,7.068823529,1.374647059,0,0,0,-1.203893334,-4.33478002
2020,30,-0.014914169,0.02649656,0.011582388,0.705402922,2.501885071,0,2.306983941,352.6039294,735.5791341,17.96470588,17.41176471,14.49,7.190411765,1.360764706,0,0,0,-1.171915593,-4.35483752
2020,31,-0.018218239,0.030021306,0.011803068,0.553774571,3.356606194,0,2.856511988,425.4351353,872.3397953,17.36,16.95117647,14.40294118,7.134235294,1.381,0,0,0,-1.186482683,-4.325914204
2020,32,-0.021871871,0.035630023,0.013758151,0.538456594,6.539569176,0,3.270611553,422.8142647,872.8434471,17.72823529,17.12588235,14.35764706,7.197411765,1.359941176,0,0,0,-1.169854777,-4.355723209
2020,33,-0.018362374,0.030783555,0.012421175,0.645612441,5.498756653,0,2.858398998,470.5412416,962.1342625,18.691875,17.983125,14.535625,7.253875,1.37375,0,0,0,-1.155068453,-4.336621302
2020,34,-0.026533986,0.034118511,0.007584529,1.061374964,-1.192239324,0,2.401209982,467.0284186,590.2756,18.48117647,17.97235294,14.85176471,7.469705882,1.372470588,0,0,0,-1.099774769,-4.338586695
2020,35,-0.021562393,0.026763632,0.00520124,0.903622887,-5.657162212,0,2.43907683,460.2602634,994.4219953,15.51941176,16.24058824,14.50941176,7.454705882,1.386647059,0,0,0,-1.103491617,-4.31805131
2020,36,-0.059402417,0.071863378,0.012460961,1.080740905,-3.725569042,0,2.566282113,476.3118401,995.2615442,6.554121212,14.80212121,14.09484848,7.555818182,1.395484848,-1.352440086,0,0,-1.077999492,-4.305701742
2020,37,-0.033482596,0.053139477,0.019656882,1.02016552,1.222738047,0,2.822132351,439.2130118,914.2773412,5.851882353,12.21117647,13.67470588,7.736882353,1.386235294,-1.563725946,-0.177874499,0,-1.03330213,-4.318389508
2020,38,-0.026508242,0.05644608,0.029937834,1.317334228,7.872736965,0,4.315246622,403.3599882,831.0574235,11.00041176,15.95117647,13.48235294,7.861529412,1.369058824,-0.738853917,0,-0.000903865,-1.003055425,-4.342695743
2020,39,-0.038299542,0.066290713,0.027991166,1.601561923,7.2423638,0,4.021067873,500.3687294,1031.056259,19.26764706,20.64235294,16.26823529,8.000647059,1.364823529,0,0,0,-0.970007367,-4.349107974
2020,40,-0.031219017,0.051652166,0.020433143,0.921854605,4.590122712,0,2.9946054,304.2767235,627.5543671,20.97647059,19.21117647,16.91470588,8.324117647,1.375470588,0,0,0,-0.895399428,-4.333728409
2020,41,-0.03381071,0.043481662,0.009670948,0.760731407,3.993674055,0,2.660271823,421.081191,866.736456,20.044,18.6815,16.691,9.0925,1.3752,0,0,0,-0.728829178,-4.334553914
2020,42,-0.03353379,0.040786773,0.007252983,0.679001103,2.367040718,0,5.200629338,517.1732353,1042.708541,14.21882353,16.32294118,16.12058824,10.61294118,1.380352941,-0.069376571,0,0,-0.438136184,-4.326541652
2020,43,-0.037405689,0.045021727,0.007616039,0.71993958,3.107924071,0,4.30819694,517.8076529,1046.144471,6.698588235,14.63882353,15.58941176,12.15117647,1.390882353,-1.434558981,0,0,-0.184139087,-4.311914032
2020,44,-0.04269673,0.050466518,0.007769788,0.526228554,3.384461918,0,3.626029223,530.4950235,1082.125694,8.887117647,8.872411765,15.09470588,12.38058824,1.399529412,-1.117091194,-0.785206174,0,-0.149064337,-4.299988975
2020,45,-0.032713526,0.041168937,0.008455414,0.548359938,4.708122135,0,4.603062029,531.8505353,1079.351341,8.628176471,9.573529412,14.78411765,12.33352941,1.377352941,-1.21782192,-0.645956732,0,-0.156204247,-4.331026093
2020,46,-0.024401185,0.033270178,0.008868991,0.501819561,5.521017918,0,4.587949844,397.0626824,809.6223459,8.945235294,14.37411765,14.64117647,12.34352941,1.369411765,-1.06552352,0,0,-0.154782126,-4.342170804
2020,47,-0.027388033,0.038572234,0.011184199,0.470228734,5.935794847,0,4.534865739,371.99163,774.2386753,14.11470588,14.61470588,14.61352941,12.28823529,1.380176471,-0.040898701,0,0,-0.163142263,-4.327287096
2020,48,-0.032664689,0.050606075,0.017941385,0.800280148,7.900932447,0,6.270704526,395.6180782,804.8782024,14.65941176,15.13235294,14.62823529,12.24058824,1.386588235,0,0,0,-0.170380581,-4.318263604
2020,49,-0.046243922,0.059295464,0.013051541,0.498814512,2.800040029,0,4.438559528,534.5031118,1071.177671,10.24317647,14.02647059,14.45823529,12.23352941,1.392352941,-0.544427705,0,0,-0.171531808,-4.309855619
2020,50,-0.041032378,0.057219425,0.016187044,0.559221845,6.691466982,0,6.134179792,524.2269818,1093.223106,10.02170588,13.92411765,14.24588235,12.19411765,1.376588235,-0.583047117,0,0,-0.177535756,-4.332136498
2020,51,-0.047352797,0.06079044,0.013437643,0.423804378,3.879112753,0,6.074283434,524.2269818,1159.295388,7.807117647,13.20823529,14.039375,12.14125,1.379941176,-1.178254486,-0.047651969,0,-0.185640086,-4.327320102
2020,52,-0.045892084,0.060731114,0.014839027,0.350852657,5.887415841,0,4.261123018,438.4760204,1157.332,8.592941176,13.51058824,13.89470588,12.10470588,1.375176471,-0.951304486,-0.002138091,0,-0.191332473,-4.334028643
2020,53,0.000479786,0.014706965,0.015186749,0.27803837,6.727563988,0.508,2.092640435,418.0803737,474.7895575,11.436875,13.74375,13.745,12.10125,1.400875,-0.297695459,0,0,-0.191793093,-4.298562162
2020,54,-0.01538528,0.028322079,0.012936798,1.053082164,4.375684565,1.524,3.147619505,426.9931574,638.3261925,18.04625,17.81375,14.564375,12.13375,1.39875,0,0,0,-0.186830595,-4.301347062
2020,55,-0.046376734,0.059453633,0.013076901,2.25642835,4.944735165,0.254,5.177881575,456.2611419,1181.532894,14.87176471,15.70588235,14.81470588,12.00352941,1.410352941,0,0,0,-0.207013615,-4.285124187
2020,56,-0.040899784,0.049453061,0.008553276,0.956633213,-0.954334076,0,3.418961836,524.2269818,1156.627741,8.567294118,14.46764706,14.51294118,12.12058824,1.419058824,-0.904986381,0,0,-0.188830392,-4.273340387
2020,57,-0.038579372,0.048722784,0.010143409,0.630718019,1.632584288,0,4.224511354,450.1081027,1220.309812,7.574941176,8.983470588,14.24176471,12.14176471,1.428470588,-1.277513129,-0.799794209,0,-0.185550309,-4.260471386
2020,58,-0.036408862,0.050313998,0.013905137,0.693831826,7.222470735,0,6.369355121,441.1557337,1224.065859,8.394470588,13.59,14.02764706,12.09647059,1.389764706,-1.047061294,-0.005109223,0,-0.19256261,-4.313693379
2020,59,-0.034576158,0.048700207,0.014124047,0.54997877,8.010696994,0,7.267789687,425.4748856,930.0911529,10.02,13.70058824,13.89235294,12.07411765,1.409470588,-0.571290637,0,0,-0.196076863,-4.286818695
2020,60,-0.042168198,0.055957294,0.013789098,0.634105821,8.020758518,0,6.653256869,400.4075557,1042.729882,11.04470588,13.76470588,13.75235294,12.04470588,1.390705882,-0.36465756,0,0,-0.200722936,-4.31280619
2020,61,-0.046955374,0.060354129,0.013398752,0.64223177,7.968198329,0,5.891171982,413.0346422,969.3546494,11.12764706,13.75529412,13.63764706,11.97764706,1.390941176,-0.349333863,0,0,-0.211033117,-4.312015638
2020,62,-0.054098091,0.066160974,0.012062882,0.676431129,6.605574559,0,3.487757567,449.5958346,950.7472776,11.05411765,13.68705882,13.49941176,12.01235294,1.401823529,-0.361715743,0,0,-0.205734349,-4.297339422
2020,63,-0.048518464,0.062913541,0.014395077,0.599653153,10.4978093,0,9.006989235,465.6545972,1273.556047,10.61294118,13.58176471,13.40941176,11.88529412,1.397235294,-0.438817109,0,-0.00093028,-0.225560953,-4.303498731
2020,64,-0.058030778,0.072433227,0.014402452,0.612622709,11.10147514,0,9.157118425,349.467428,1283.671765,10.74176471,13.53470588,13.33647059,11.83764706,1.405588235,-0.415553943,-0.000218981,-0.009822355,-0.233098327,-4.292100819
2020,65,-0.054895069,0.068923761,0.014028691,NA,11.18106634,0,8.922319639,403.5325689,1291.845435,10.63294118,13.50176471,13.28823529,11.79882353,1.416294118,-0.434693338,-0.000574887,-0.016598041,-0.239250925,-4.277467059
2020,66,-0.054475131,0.068213168,0.013738034,0.55446991,11.3929046,0,8.75389686,399.1252389,1166.188588,10.48882353,13.43764706,13.20411765,11.74647059,1.425588235,-0.460690997,-0.002989291,-0.028472719,-0.247621248,-4.264816938
2020,67,-0.045737674,0.059226743,0.01348907,0.529280234,11.64707899,0,7.528980461,378.2636384,1092.177388,10.45,13.36647059,13.11058824,11.70294118,1.443529412,-0.467610908,-0.00752673,-0.041770452,-0.254640208,-4.240661592
2020,68,-0.04998612,0.06203214,0.012046019,0.624023331,10.03968244,0,5.890020929,404.5010947,701.2710588,10.37941176,13.22823529,13.04647059,11.70117647,1.482,-0.479977621,-0.025065384,-0.050941471,-0.254897681,-4.190271172
2020,69,-0.071698588,0.08220571,0.010507124,0.553270228,8.016913847,0,3.469268663,357.8952607,1057.604682,10.10176471,13.14411765,12.98,11.55529412,1.493117647,-0.530900933,-0.036996012,-0.060498676,-0.278374623,-4.176026336
2020,70,-0.03918684,0.049113988,0.009927149,0.293721523,7.652872859,0,2.945777035,350.3873104,455.0792471,10.17823529,13.06764706,12.87058824,11.70411765,1.517529412,-0.516672181,-0.0479129,-0.076339439,-0.254478037,-4.144827602
2020,71,-0.025986372,0.035600134,0.00961376,0.563123963,7.729433435,1.778,3.391199029,354.8947448,422.6555976,15.01117647,14.50294118,12.79058824,11.65764706,1.558941176,-0.057999787,-0.017211177,-0.088007764,-0.261830941,-4.093490813
2020,72,-0.037543967,0.047908277,0.01036431,1.672268868,9.8911781,0,3.114893647,447.2066,915.5386047,14.66352941,15.25764706,12.97352941,11.41235294,1.574411765,0,0,-0.06144408,-0.301714048,-4.073644755
2020,73,-0.039994263,0.048667765,0.008673502,2.615958173,6.623550341,0.254,2.789167383,419.1981412,863.0307741,17.54588235,18.32,13.77235294,11.42529412,1.634235294,0,0,-0.00897369,-0.299544876,-4.001775445
2020,74,-0.040124487,0.050283763,0.010159274,1.278696573,5.426738259,0,2.060371377,339.2918959,713.7577812,15.52117647,16.36647059,14.35882353,11.48058824,1.669235294,0,0,0,-0.290568032,-3.96145274
2020,75,-0.054623223,0.069067297,0.014444075,1.468442434,8.883975282,0,2.518514586,493.9956412,1013.748565,14.35823529,15.44470588,14.12705882,11.41470588,1.683235294,0,0,0,-0.301310978,-3.945339318
2020,76,-0.064300598,0.081245038,0.016944439,1.514114623,10.06787997,0,5.594412812,646.2355412,1290.372894,13.67117647,15.00117647,13.88823529,11.42941176,1.708117647,-0.000218981,0,0,-0.298871738,-3.917024729
2020,77,-0.061337209,0.08029967,0.018962462,1.148208052,10.51324996,0,6.253503384,513.4958176,1048.498402,13.22117647,14.7,13.66470588,11.55705882,1.750411765,-0.02766347,0,0,-0.278288059,-3.870147522
2020,78,-0.025894925,0.043389953,0.01749503,0.902470601,7.397208735,1.016,3.421146475,290.4622275,618.134105,12.72,14.2925,13.48875,11.675,1.8085,-0.098462362,0,0,-0.259067753,-3.80723285
2020,79,-0.051564972,0.068916876,0.017351903,1.212854855,6.136410888,2.286,2.334666739,368.7095341,772.8066824,17.90294118,18.51705882,15.22117647,11.63294118,1.914529412,0,0,0,-0.265809358,-3.700322265
2020,80,-0.056409202,0.072430875,0.01602167,2.002254339,3.824536753,0.254,2.498601005,425.1223059,872.8114353,16.32647059,17.03117647,15.13294118,11.72529412,1.904117647,0,0,0,-0.25104352,-3.708044876
2020,81,-0.056255893,0.077116187,0.020860292,1.444703954,7.391755224,0,3.8523066,465.4660824,962.1456,15.09941176,16.07882353,14.76823529,11.81058824,1.929529412,0,0,0,-0.237388625,-3.682742117
2020,82,-0.071301049,0.094521094,0.023220049,1.236138378,8.461442641,0,5.038270984,502.9287471,1018.571671,14.42705882,15.51235294,14.47117647,11.85470588,1.983882353,0,0,0,-0.230325538,-3.62933323
2020,83,-0.065651083,0.08829165,0.022640567,0.874396573,7.350268582,0.508,3.578115862,457.6074103,956.56755,13.916875,15.121875,14.27,11.935,2.0385,0,0,0,-0.21772196,-3.576736901
2020,84,-0.071620033,0.093625178,0.022005144,1.986044302,7.021115318,0,3.911806173,651.1795941,1340.012471,14.29058824,15.30529412,14.13470588,11.91470588,2.065117647,0,0,0,-0.22087011,-3.551967825
2020,85,-0.083881845,0.109867891,0.025986046,1.526842377,10.44865575,0,7.803799797,630.3028647,1271.614,13.76823529,15.03647059,14.02705882,11.93588235,2.098941176,0,0,0,-0.217634172,-3.520741196
2020,86,-0.082344055,0.107756451,0.025412395,1.24016292,10.29444756,0,9.102488462,731.6435647,1465.007741,13.01764706,14.64352941,13.85470588,11.85882353,2.126411765,-0.055140539,0,0,-0.229668264,-3.495720772
2020,87,-0.082860671,0.097732646,0.014871973,0.740687528,1.582541335,0,3.019288704,582.8599005,1146.668703,12.41764706,14.23647059,13.68294118,11.86764706,2.203823529,-0.14348588,0,0,-0.228338112,-3.42691062
2020,88,-0.090669803,0.108435921,0.017766119,0.836036313,4.827943076,0,5.152557636,591.9569471,1190.965694,12.11941176,14.06470588,13.55117647,11.79705882,2.244941176,-0.189346239,0,0,-0.239463287,-3.391395475
2020,89,-0.075238616,0.094879732,0.019641118,0.653097294,7.122164382,0,5.830441994,532.5328647,1090.640824,12.04117647,14.02823529,13.37058824,11.76823529,2.255294118,-0.201287664,0,-0.00542773,-0.244051818,-3.382734851
2020,90,-0.096336012,0.11656702,0.020231006,1.280989387,8.235558106,0,4.316629726,637.3893529,1292.485671,11.68470588,13.89411765,13.25294118,11.73529412,2.282764706,-0.257496071,0,-0.021573602,-0.249294549,-3.359309671
2020,91,-0.087831192,0.111608781,0.02377759,0.937743091,11.59721731,0,8.589774392,739.1142235,1503.379176,11.40176471,13.76176471,13.22352941,11.67705882,2.313941176,-0.303460909,0,-0.025728942,-0.258635809,-3.333408249
2020,92,-0.086805177,0.112804753,0.025999576,1.075319134,13.73804162,0,10.14976201,664.1961,1347.866024,11.02647059,13.60470588,13.10764706,11.63,2.373647059,-0.366750847,0,-0.04219409,-0.266215656,-3.284441094
2020,93,-0.093567942,0.116520422,0.022952477,1.050339077,11.19265732,0,6.734191723,634.4440176,1301.320918,10.94764706,13.43588235,12.98764706,11.58882353,2.411294118,-0.379767036,-0.002138467,-0.059397445,-0.272940036,-3.254165629
2020,94,-0.105969623,0.125163072,0.019193447,0.894428697,7.755899906,0,8.588276826,779.9835,1565.311271,10.49588235,13.25941176,12.94235294,11.52588235,2.453470588,-0.458902478,-0.020677438,-0.065934456,-0.283055444,-3.220835778
2020,95,-0.101900446,0.124927944,0.023027499,1.097748425,12.41400656,0,10.52271552,763.9024118,1538.805529,10.28529412,13.13823529,12.82058824,11.50647059,2.501235294,-0.496872965,-0.037852884,-0.083623934,-0.286262095,-3.183992388
2020,96,-0.10310466,0.12531994,0.022215281,1.138377176,12.92824946,0,9.414391119,715.7721118,1455.361529,9.933529412,13.04882353,12.73235294,11.47823529,2.549058824,-0.562505793,-0.050607103,-0.096548236,-0.290847818,-3.147674939
2020,97,-0.108056703,0.129738074,0.021681371,1.237998273,13.90881203,0,12.09620486,746.8602235,1501.863953,9.588235294,12.94882353,12.65117647,11.41470588,2.604941176,-0.629166083,-0.06499995,-0.108523287,-0.301258892,-3.106066259
2020,98,-0.108647447,0.126082716,0.017435273,1.085602474,13.32423067,0,11.47742303,785.5894118,1586.695129,9.186470588,12.83647059,12.54,11.37117647,2.658941176,-0.710186689,-0.081316393,-0.125046629,-0.308408475,-3.066763877
2020,99,-0.112077431,0.127489856,0.015412423,1.096801292,15.40759006,0,12.61328926,782.5268647,1592.585294,8.942352941,12.73176471,12.43411765,11.34294118,2.706176471,-0.760180031,-0.096640308,-0.140923931,-0.313074851,-3.032938553
2020,100,-0.116562366,0.131163675,0.014601308,1.268189236,13.03680376,0,8.372473174,769.6464165,1497.147553,8.621764706,12.67176471,12.32058824,11.30823529,2.767588235,-0.829111512,-0.105476933,-0.158100002,-0.318855313,-2.989900112
2020,101,-0.125950478,0.140672692,0.01472222,1.152680565,12.10529368,0,10.59013794,769.6464165,1608.377765,8.105941176,12.56117647,12.23823529,11.25176471,2.825529412,-0.945333676,-0.121893245,-0.170663296,-0.328197218,-2.950220944
2020,102,-0.114217328,0.130889708,0.016672379,1.291401936,13.8493022,0,12.3910302,747.4103402,1611.856376,7.943176471,12.47352941,12.15117647,11.19058824,2.878705882,-0.983510527,-0.135043563,-0.184035557,-0.338424026,-2.914442416
2020,103,-0.139030739,0.154181464,0.015150721,1.193536972,10.79826716,0,8.640366376,746.2490926,1264.400682,7.542882353,12.54941176,12.05117647,11.14117647,2.933294118,-1.081225943,-0.123652574,-0.199518338,-0.346726625,-2.878485981
2020,104,-0.132932596,0.146114939,0.013182347,1.046053899,7.270977624,0,8.496437315,760.5533686,1566.869176,7.233764706,12.45588235,11.97176471,11.12882353,2.984647059,-1.160214435,-0.137692496,-0.211906558,-0.348816154,-2.845149767
2020,105,-0.127633013,0.13957733,0.011944318,0.750270877,4.777910006,0,7.78210374,771.1841794,1634.968871,6.903294118,12.34058824,11.90117647,11.08117647,3.016823529,-1.248637783,-0.15511296,-0.222990159,-0.356863742,-2.824614399
2020,106,-0.117665399,0.134480837,0.016815436,1.060508415,10.34722436,0,10.19587292,769.6464165,1677.736588,6.620058824,12.37176471,11.82176471,11.06647059,3.032705882,-1.327935904,-0.150407134,-0.235535307,-0.359359478,-2.814688025
2020,107,-0.121621086,0.141908139,0.020287053,1.148342289,13.59842874,0,10.76307229,742.7551021,1524.656329,6.411176471,12.27705882,11.71647059,11.04,3.074117647,-1.38869696,-0.164763789,-0.252304737,-0.363851281,-2.788673021
2020,108,-0.135532822,0.154741938,0.019209116,1.011651203,11.56379664,0,9.305892181,762.0252746,1565.289929,5.997352941,12.14294118,11.62529412,11.00294118,3.112235294,-1.515150746,-0.185312565,-0.266952623,-0.370166741,-2.765100012
2020,109,-0.105020246,0.125473123,0.02045288,0.951838612,12.16935822,0,8.153158945,768.601969,1214.910494,5.681823529,12.02,11.53,10.97764706,3.153058824,-1.617796427,-0.204385925,-0.282384471,-0.37449202,-2.740149462
2020,110,-0.115214454,0.137506726,0.022292271,1.045712386,13.30951972,0,8.754486318,774.9285578,1345.646541,5.265705882,11.86823529,11.43588235,10.93882353,3.178352941,-1.762351659,-0.228192222,-0.297756263,-0.381140192,-2.724846594
2020,111,-0.102724667,0.125853889,0.023129226,1.093742757,13.39179594,0,8.051187575,823.7662329,1315.811576,4.887588235,11.70823529,11.36058824,10.89058824,3.202941176,-1.90426242,-0.253627272,-0.310144966,-0.389435084,-2.71009078
2020,112,-0.05788073,0.076982339,0.019101611,0.718085404,8.760536959,1.016,4.86626567,794.5520359,593.86732,4.57025,11.593125,11.264375,10.91375,3.2545,-2.033279982,-0.272143839,-0.326095406,-0.385567762,-2.679609514
2020,113,-0.11722616,0.143387302,0.026161142,2.445149406,14.78171119,0,10.67187279,805.5204514,1524.912424,4.369235294,11.40058824,11.17529412,10.74529412,3.252647059,-2.117267634,-0.303562207,-0.340994925,-0.414711395,-2.680639572
2020,114,-0.110548378,0.140608966,0.030060589,1.412613715,17.47437289,0,14.14311792,760.2745624,1464.751647,4.456470588,11.20647059,11.05411765,10.65529412,3.274529412,-2.079644432,-0.335765762,-0.361452976,-0.430477137,-2.667791488
2020,115,-0.136036116,0.16372388,0.027687764,1.351854807,14.7108089,0,12.98239667,775.7328548,1680.105459,4.420058824,10.99882353,10.93117647,10.63941176,3.302647059,-2.095181972,-0.370856838,-0.382444849,-0.433232684,-2.651526736
2020,116,-0.124702433,0.156236125,0.031533692,1.273543131,17.2117034,0,15.06939942,823.7662329,1675.858565,4.173588235,10.78647059,10.78705882,10.59941176,3.319294118,-2.2046382,-0.407450798,-0.407358527,-0.440318734,-2.641821449
2020,117,-0.115718913,0.151175445,0.035456531,1.479055732,19.57793235,0,17.60053763,823.7662329,1483.553224,3.620941176,10.51588235,10.62352941,10.54235294,3.340352941,-2.475897163,-0.455158582,-0.436036882,-0.450442526,-2.629697757
2020,118,-0.099101309,0.138084593,0.038983282,1.64577312,21.51843535,0,20.08945255,836.0338765,1689.623624,3.216588235,10.23529412,10.44588235,10.5,3.357764706,-2.702290363,-0.505970604,-0.467712787,-0.458009972,-2.619736201
2020,119,-0.135638017,0.174612037,0.038974021,1.563953814,20.76232664,0,17.98545521,779.8933471,1586.054894,2.853058824,9.792352941,10.22882353,10.40705882,3.387823529,-2.931908758,-0.589149033,-0.507163895,-0.474705994,-2.602701889
2020,120,-0.097023907,0.140016779,0.042992874,1.581204249,23.09620023,0,22.62892277,839.4332765,1705.5228,2.611529412,9.427058824,9.999411765,10.38529412,3.402176471,-3.101278632,-0.660666107,-0.549808907,-0.478661824,-2.594618818
2020,121,-0.110792982,0.153286783,0.042493801,1.47447082,22.25965658,0,20.61096519,632.1214235,1287.726588,2.379176471,8.997647059,9.741764706,10.27470588,3.421176471,-3.280713032,-0.748432177,-0.598890438,-0.498752002,-2.583970707
2020,122,-0.101856807,0.146887474,0.045030672,1.725190826,23.64704581,0,24.37076084,850.0774,1715.617176,2.232470588,8.608823529,9.462941176,10.21823529,3.425529412,-3.402627748,-0.831665233,-0.653529576,-0.509114284,-2.581538911
2020,123,-0.101580071,0.144029902,0.042449832,1.50986656,21.93801138,0,21.38791266,851.5512412,1716.342776,2.051117647,8.221176471,9.172941176,10.14235294,3.439058824,-3.565754058,-0.918546702,-0.712127514,-0.523124351,-2.57400179
2020,124,-0.109626492,0.150779583,0.04115309,1.518729519,21.10176046,0,20.33626059,830.7520353,1673.852494,1.946058824,7.840235294,8.937058824,10.02117647,3.459529412,-3.666339588,-1.008076274,-0.761187384,-0.545720803,-2.562661132
2020,125,-0.137335168,0.174135049,0.036799882,1.330479869,18.09490849,0,15.12848806,856.4840529,1731.217576,1.855882353,7.543529412,8.712352941,9.957058824,3.472882353,-3.757846005,-1.080961917,-0.809153285,-0.557802341,-2.555331382
2020,126,-0.129316548,0.167927365,0.038610817,1.478213999,19.44491122,0,19.7024997,865.8222294,1734.973624,1.793588235,7.300294118,8.51,9.830588235,3.466117647,-3.823461885,-1.142930357,-0.8534462,-0.581813695,-2.559025746
2020,127,-0.11706095,0.158950661,0.041889712,1.540970213,21.80042369,0,23.60302417,802.8585235,1597.856565,1.721823529,7.106,8.289411765,9.768823529,3.465235294,-3.901456883,-1.194025849,-0.902968429,-0.593668113,-2.559509189
2020,128,-0.106949143,0.147553913,0.040604769,1.402340116,20.96142878,0,22.11341811,869.6636706,1718.2208,1.623117647,6.949705882,8.077470588,9.67,3.494882353,-4.016237641,-1.236024791,-0.951827373,-0.612820438,-2.543227287
2020,129,-0.12036621,0.15792121,0.037555,1.372408149,18.82794356,0,20.23379234,880.7923118,1736.126047,1.585764706,6.757058824,7.898705882,9.579411765,3.5,-4.060695466,-1.289387406,-0.99405988,-0.630493555,-2.540460747
2020,130,-0.106351432,0.14764454,0.041293109,1.343730542,21.37803526,0,22.55155372,858.7972471,1724.580471,1.511941176,6.638470588,7.752882353,9.476470588,3.487176471,-4.152082765,-1.323028836,-1.02924378,-0.650837897,-2.547445694
2020,131,-0.10694479,0.150673508,0.043728719,1.482937674,22.55778354,0,23.88386759,856.8167118,1725.690212,1.466,6.545058824,7.591,9.349411765,3.477352941,-4.211493726,-1.349846933,-1.069102287,-0.676246435,-2.55283747
2020,132,-0.087757552,0.125497054,0.037739504,1.865265472,18.03384221,1.524,9.746384939,592.5887912,1239.2341,1.4565,6.434375,7.395125,9.236875,3.48025,-4.235361645,-1.38184994,-1.118479904,-0.699065857,-2.551314361
2020,133,-0.118829557,0.159252804,0.040423248,1.87417921,19.95155431,0,18.37934533,820.3773588,1644.9352,1.662764706,6.339647059,7.310647059,9.107058824,3.467588235,-3.971836428,-1.410471591,-1.140202468,-0.725690798,-2.558242399
2020,134,-0.114969426,0.153451384,0.038481955,1.200429078,18.68679711,NA,17.14937803,808.8776671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,135,-0.113883047,0.152575821,0.038692775,1.277952966,18.89963189,NA,16.61919362,808.8776671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,136,-0.11171209,0.151976738,0.04026465,1.277881777,20.06586529,NA,18.11606111,790.7636654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,137,-0.107330544,0.149684027,0.042353485,1.296082476,21.57720154,NA,19.10332321,770.6639938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,138,-0.09359474,0.138972219,0.045377478,1.450798383,23.72902651,NA,23.40291155,744.8034733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,139,-0.095306642,0.140191659,0.044885018,1.407616711,23.46720243,NA,25.2247871,698.5553203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,140,-0.116170876,0.159163769,0.042992892,1.340802872,22.23660519,NA,22.77802874,808.8776671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,141,-0.118473674,0.150229427,0.031755753,0.965007137,14.32330626,NA,14.4899199,800.1184176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,142,-0.121388188,0.156743157,0.035354965,1.030982947,17.00013034,NA,15.74687663,802.0350825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,143,-0.107723573,0.146418387,0.038694814,1.162219742,19.43310318,NA,20.38473992,790.7636654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,144,-0.091715169,0.129460937,0.037745766,0.87419452,18.84871755,NA,16.95728624,770.6639938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
